"","yearsold","mileage","price"
"5353",7,88550,15495
"5354",7,92044,15999
"5355",7,107996,17399
"5356",7,145624,17495
"5357",7,125389,17750
"5358",7,63177,17775
"5359",7,98422,17899
"5360",7,90228,17900
"5361",7,97177,18863
"5362",7,97061,18998
"5363",7,104000,19799
"5364",7,85869,19985
"5365",7,133373,19995
"5366",7,89910,19995
"5367",7,108716,19999
"5368",7,104542,19999
"5369",7,99104,20985
"5370",7,70302,21498
"5371",7,92745,22985
"5372",7,22884,22999
"5373",7,30295,23599
"5374",7,80738,23895
"5375",7,24600,23900
"5376",7,35443,23988
"5377",7,63682,24990
"5378",7,62634,24999
"5379",7,34027,25500
"5380",7,103524,25999
"5381",7,74532,26998
"5382",7,81511,27944
"5383",7,181639,5699
"5384",7,85062,5992
"5385",7,89093,6495
"5386",7,144568,8144
"5387",7,141736,8495
"5388",7,63079,8995
"5389",7,65441,9976
"5390",7,94410,10495
"5391",7,84479,10692
"5392",7,133004,10995
"5393",7,98273,11900
"5394",7,80348,13988
"5395",7,53553,15900
"5396",7,84894,18999
"5397",7,70694,19001
"5398",7,110000,20000
"5399",7,98749,20999
"5400",7,40600,21000
"5401",7,83617,22400
"5402",7,90222,9995
"5403",7,125254,9995
"5404",7,152075,13500
"5405",7,101375,17490
"5406",7,188579,17995
"5407",6,88811,4995
"5408",6,147452,5798
"5409",6,181148,5994
"5410",6,149498,6488
"5411",6,103781,7495
"5412",6,94277,7600
"5413",6,105535,7795
"5414",6,126068,7800
"5415",6,87301,7991
"5416",6,98228,7991
"5417",6,104334,8490
"5418",6,116219,8590
"5419",6,158500,9286
"5420",6,56887,9450
"5421",6,98375,9462
"5422",6,53901,9490
"5423",6,53572,9699
"5424",6,80894,9877
"5425",6,71856,9991
"5426",6,75160,9998
"5427",6,85129,9999
"5428",6,63824,9999
"5429",6,73321,10480
"5430",6,104776,10700
"5431",6,124145,10899
"5432",6,105664,10900
"5433",6,94205,10998
"5434",6,124472,10999
"5435",6,95318,10999
"5436",6,81611,11299
"5437",6,97089,11980
"5438",6,143956,11995
"5439",6,62614,11999
"5440",6,87525,12228
"5441",6,55904,12499
"5442",6,68127,12991
"5443",6,119788,12999
"5444",6,79858,13496
"5445",6,52027,13595
"5446",6,126429,13600
"5447",6,62627,13890
"5448",6,81059,13990
"5449",6,113207,13990
"5450",6,89868,13995
"5451",6,83496,14495
"5452",6,84269,14998
"5453",6,79088,15488
"5454",6,83765,15499
"5455",6,163016,15791
"5456",6,86001,15967
"5457",6,83915,15990
"5458",6,72841,15999
"5459",6,34295,16480
"5460",6,156922,16985
"5461",6,91907,16985
"5462",6,101379,17988
"5463",6,43551,17989
"5464",6,26914,17995
"5465",6,102706,18000
"5466",6,92404,18985
"5467",6,92800,19480
"5468",6,86671,19488
"5469",6,17440,19497
"5470",6,51501,19500
"5471",6,100237,19598
"5472",6,95674,19985
"5473",6,76942,19997
"5474",6,79863,20229
"5475",6,121079,20296
"5476",6,82858,20329
"5477",6,102542,20650
"5478",6,97519,20993
"5479",6,92949,21477
"5480",6,119267,21900
"5481",6,67262,21968
"5482",6,89420,21976
"5483",6,90743,22299
"5484",6,86899,22436
"5485",6,120651,22800
"5486",6,78110,23480
"5487",6,95766,23990
"5488",6,119668,23999
"5489",6,83476,24488
"5490",6,103247,24991
"5491",6,98000,25000
"5492",6,38216,25990
"5493",6,67928,25999
"5494",6,80680,26990
"5495",6,8750,27200
"5496",6,21444,36988
"5497",6,46898,39787
"5498",6,36539,39985
"5499",6,36698,4495
"5500",6,78132,6495
"5501",6,125804,6990
"5502",6,147308,6995
"5503",6,83877,6998
"5504",6,112740,7681
"5505",6,67760,7900
"5506",6,108197,8400
"5507",6,149069,8500
"5508",6,151231,9800
"5509",6,99705,9950
"5510",6,63408,9990
"5511",6,79967,9995
"5512",6,95974,9995
"5513",6,61269,10900
"5514",6,112276,10990
"5515",6,129345,10998
"5516",6,62076,11588
"5517",6,29084,11650
"5518",6,196306,14990
"5519",6,84771,14999
"5520",6,159603,15899
"5521",6,138026,16925
"5522",6,82039,17992
"5523",6,114660,19495
"5524",6,51772,20900
"5525",6,114310,20975
"5526",6,68303,20994
"5527",6,106012,21065
"5528",6,92397,21475
"5529",6,71369,21990
"5530",6,115722,21995
"5531",6,97553,23095
"5532",6,59259,23998
"5533",6,60135,27995
"5534",6,81346,28523
"5535",6,50895,34990
"5536",6,39991,36900
"5537",6,6000,39000
"5538",6,120421,7466
"5539",6,143150,7995
"5540",6,37249,9500
"5541",5,143381,6499
"5542",5,143702,6998
"5543",5,126962,7511
"5544",5,105000,7588
"5545",5,109138,7995
"5546",5,93242,7995
"5547",5,86452,7999
"5548",5,154700,8495
"5549",5,82133,8600
"5550",5,81785,8955
"5551",5,91812,8998
"5552",5,103407,8998
"5553",5,83286,9198
"5554",5,80670,9345
"5555",5,56503,9399
"5556",5,87897,9499
"5557",5,77093,9658
"5558",5,77791,9690
"5559",5,98962,9798
"5560",5,57365,9900
"5561",5,158287,9950
"5562",5,143690,9985
"5563",5,75377,9985
"5564",5,108026,9996
"5565",5,68734,9998
"5566",5,61981,10000
"5567",5,77450,10199
"5568",5,46207,10698
"5569",5,136049,10799
"5570",5,60680,10900
"5571",5,31942,10990
"5572",5,44188,10996
"5573",5,46670,10998
"5574",5,77591,11348
"5575",5,82112,11490
"5576",5,61278,11990
"5577",5,100235,11996
"5578",5,44899,12477
"5579",5,100144,12499
"5580",5,72953,12863
"5581",5,94673,12988
"5582",5,44330,12988
"5583",5,98909,12990
"5584",5,44897,13499
"5585",5,45544,13699
"5586",5,57853,13833
"5587",5,49910,13975
"5588",5,87973,13998
"5589",5,103117,14498
"5590",5,51693,14891
"5591",5,85405,14985
"5592",5,94196,14995
"5593",5,158817,15278
"5594",5,19767,16596
"5595",5,51811,17495
"5596",5,37408,17496
"5597",5,59057,17757
"5598",5,77719,17990
"5599",5,29125,17997
"5600",5,85213,17999
"5601",5,113987,18499
"5602",5,20747,18900
"5603",5,48241,18995
"5604",5,71442,20699
"5605",5,54859,20998
"5606",5,98797,21488
"5607",5,81142,21907
"5608",5,115435,22496
"5609",5,54235,22498
"5610",5,93897,22996
"5611",5,51022,23955
"5612",5,80137,23999
"5613",5,89800,24691
"5614",5,79327,24799
"5615",5,53874,24986
"5616",5,159947,24998
"5617",5,56213,25949
"5618",5,55394,25978
"5619",5,51860,25980
"5620",5,78987,25985
"5621",5,9670,25995
"5622",5,25824,26480
"5623",5,61500,26900
"5624",5,120249,29998
"5625",5,39150,37598
"5626",5,25931,38295
"5627",5,39688,38868
"5628",5,39138,38965
"5629",5,12503,43489
"5630",5,26803,44488
"5631",5,5128,44738
"5632",5,216000,3500
"5633",5,63387,5995
"5634",5,107998,6591
"5635",5,194026,6699
"5636",5,93004,6985
"5637",5,67301,6995
"5638",5,48672,7495
"5639",5,116905,7999
"5640",5,111310,8485
"5641",5,96647,8490
"5642",5,94436,8497
"5643",5,76000,8500
"5644",5,62019,8995
"5645",5,85361,8995
"5646",5,79757,8995
"5647",5,35760,9900
"5648",5,74058,9919
"5649",5,75979,9990
"5650",5,62037,9990
"5651",5,95805,9992
"5652",5,97068,9995
"5653",5,56004,9995
"5654",5,86027,10001
"5655",5,80201,10475
"5656",5,109226,10500
"5657",5,23900,10977
"5658",5,38040,10995
"5659",5,95451,10999
"5660",5,58880,10999
"5661",5,82858,11495
"5662",5,70782,11498
"5663",5,105760,11499
"5664",5,75968,13085
"5665",5,54300,13500
"5666",5,109722,13900
"5667",5,57663,13900
"5668",5,77540,13996
"5669",5,51911,14774
"5670",5,83406,14995
"5671",5,70347,15995
"5672",5,96547,18900
"5673",5,68897,19900
"5674",5,101444,19995
"5675",5,98774,22900
"5676",5,49020,22999
"5677",5,19500,23900
"5678",5,92000,23985
"5679",5,89531,24991
"5680",5,81789,25900
"5681",5,82926,26988
"5682",5,71496,27990
"5683",5,20989,27995
"5684",5,61220,28995
"5685",5,82020,29496
"5686",5,92817,36999
"5687",5,57900,41900
"5688",5,102661,6499
"5689",5,81984,6499
"5690",5,105595,6499
"5691",5,70050,9998
"5692",5,108605,10998
"5693",5,74756,12995
"5694",5,68297,14690
"5695",5,142195,18500
"5696",4,100006,6995
"5697",4,67137,8999
"5698",4,81575,9652
"5699",4,81970,9774
"5700",4,56668,9898
"5701",4,72168,10488
"5702",4,80795,10995
"5703",4,16970,10998
"5704",4,57846,11588
"5705",4,52555,11699
"5706",4,12974,11856
"5707",4,102723,11985
"5708",4,40600,12000
"5709",4,66863,12195
"5710",4,57420,12356
"5711",4,49732,12380
"5712",4,94312,12495
"5713",4,36561,12990
"5714",4,58068,12995
"5715",4,67147,13277
"5716",4,77182,13499
"5717",4,40700,13900
"5718",4,71730,13990
"5719",4,57550,13990
"5720",4,59981,13995
"5721",4,35866,13999
"5722",4,32819,14795
"5723",4,67166,14985
"5724",4,70225,14987
"5725",4,67096,14999
"5726",4,47097,15497
"5727",4,74558,15847
"5728",4,72758,15939
"5729",4,48332,15982
"5730",4,50397,15988
"5731",4,66382,15988
"5732",4,62669,15990
"5733",4,27073,15990
"5734",4,29643,15999
"5735",4,58483,16238
"5736",4,63813,16300
"5737",4,139391,16788
"5738",4,57217,16988
"5739",4,41647,16988
"5740",4,20195,17000
"5741",4,38655,17466
"5742",4,32896,17738
"5743",4,70663,17771
"5744",4,15101,17900
"5745",4,32907,17990
"5746",4,60758,17995
"5747",4,18028,18238
"5748",4,17000,18575
"5749",4,24496,18738
"5750",4,71243,18900
"5751",4,85595,20495
"5752",4,18638,20995
"5753",4,86965,21995
"5754",4,90268,22755
"5755",4,121000,22900
"5756",4,68813,22999
"5757",4,41439,23787
"5758",4,91484,23985
"5759",4,86052,23995
"5760",4,48909,24899
"5761",4,43055,24988
"5762",4,84287,24994
"5763",4,55310,25985
"5764",4,68639,25988
"5765",4,41986,26255
"5766",4,39748,26333
"5767",4,90782,26998
"5768",4,43786,27499
"5769",4,110677,27606
"5770",4,45799,29799
"5771",4,63191,30985
"5772",4,104503,30995
"5773",4,81707,30999
"5774",4,84660,31995
"5775",4,59402,31998
"5776",4,10921,32900
"5777",4,82238,32990
"5778",4,56500,33000
"5779",4,74181,33995
"5780",4,45247,34998
"5781",4,41732,35988
"5782",4,65929,35994
"5783",4,22435,36998
"5784",4,76734,36999
"5785",4,44970,37988
"5786",4,19240,38998
"5787",4,35378,38999
"5788",4,41797,39490
"5789",4,50522,39999
"5790",4,22000,50000
"5791",4,5406,62988
"5792",4,63111,5495
"5793",4,40689,5995
"5794",4,70373,6495
"5795",4,59647,6495
"5796",4,63315,6995
"5797",4,69747,7495
"5798",4,73827,7999
"5799",4,49743,8100
"5800",4,120173,8800
"5801",4,93645,8995
"5802",4,84945,9799
"5803",4,39294,9995
"5804",4,53746,9995
"5805",4,55105,9995
"5806",4,33414,10400
"5807",4,76426,10977
"5808",4,57276,10995
"5809",4,80080,11900
"5810",4,90456,11988
"5811",4,32860,11995
"5812",4,55315,12499
"5813",4,74732,12499
"5814",4,47078,12900
"5815",4,113229,12999
"5816",4,84216,13799
"5817",4,45377,13988
"5818",4,56701,13991
"5819",4,77866,14500
"5820",4,63286,14900
"5821",4,43039,15833
"5822",4,19477,15995
"5823",4,55390,16475
"5824",4,63117,16825
"5825",4,34331,16988
"5826",4,35694,16995
"5827",4,64500,16999
"5828",4,65828,17485
"5829",4,84423,17900
"5830",4,49330,18769
"5831",4,44066,19590
"5832",4,93168,19900
"5833",4,9790,20500
"5834",4,51123,20900
"5835",4,18281,20988
"5836",4,36600,20995
"5837",4,50000,20995
"5838",4,33120,21900
"5839",4,44487,21900
"5840",4,44668,22995
"5841",4,45421,25001
"5842",4,47130,25900
"5843",4,19248,26996
"5844",4,9917,27333
"5845",4,67117,27495
"5846",4,25626,27700
"5847",4,23113,28000
"5848",4,65000,28500
"5849",4,39795,28900
"5850",4,42750,28900
"5851",4,24551,34997
"5852",4,67127,39990
"5853",4,35016,39995
"5854",4,11963,48985
"5855",4,62876,7499
"5856",4,75866,9990
"5857",4,92084,9999
"5858",4,59800,10500
"5860",4,123500,14995
"5861",3,54046,8997
"5862",3,45474,9766
"5863",3,42335,9995
"5864",3,50543,9998
"5865",3,69977,10486
"5866",3,61976,10788
"5867",3,40404,10988
"5868",3,33281,10988
"5869",3,21782,11488
"5870",3,23313,11494
"5871",3,29618,11498
"5872",3,43409,11985
"5873",3,27898,11988
"5874",3,35545,11988
"5875",3,61159,11990
"5876",3,70101,11990
"5877",3,62862,11995
"5878",3,21688,11998
"5879",3,31202,11999
"5880",3,17042,12299
"5881",3,30711,12450
"5882",3,32679,12559
"5883",3,43008,12703
"5884",3,45409,12777
"5885",3,27887,12835
"5886",3,9209,12966
"5887",3,34951,12985
"5888",3,42594,12985
"5889",3,34603,12985
"5890",3,45999,12998
"5891",3,12304,13370
"5892",3,45452,13488
"5893",3,33192,13679
"5894",3,12402,13700
"5895",3,25898,13744
"5896",3,8172,13800
"5897",3,26715,13899
"5898",3,43371,13985
"5899",3,23909,13988
"5900",3,32627,13995
"5901",3,48536,13995
"5902",3,29143,14480
"5903",3,35666,14488
"5904",3,32705,14499
"5905",3,45523,14598
"5906",3,33190,14688
"5907",3,29102,14698
"5908",3,37936,14899
"5909",3,55505,14912
"5910",3,38650,14972
"5911",3,71380,14990
"5912",3,68915,14996
"5913",3,20612,14999
"5914",3,41337,15321
"5915",3,31390,15444
"5916",3,51677,15477
"5917",3,15711,15490
"5918",3,29317,15678
"5919",3,36016,15738
"5920",3,84689,15792
"5921",3,41844,15869
"5922",3,32005,15985
"5923",3,33838,15988
"5924",3,76245,15996
"5925",3,43102,15998
"5926",3,40773,16485
"5927",3,40261,16494
"5928",3,25225,16499
"5929",3,47837,16532
"5930",3,77139,16590
"5931",3,36403,16697
"5932",3,20284,16985
"5933",3,34796,16985
"5934",3,64661,16999
"5935",3,40296,17290
"5936",3,45729,17333
"5937",3,19041,17389
"5938",3,36432,17598
"5939",3,51734,17685
"5940",3,39411,17795
"5941",3,35906,17833
"5942",3,69714,17999
"5943",3,41480,18194
"5944",3,45055,18257
"5945",3,41991,18299
"5946",3,24629,18488
"5947",3,23295,18488
"5948",3,35879,18657
"5949",3,32532,18795
"5950",3,27426,18885
"5951",3,28686,18937
"5952",3,47411,18959
"5953",3,45800,19477
"5954",3,41466,19485
"5955",3,14573,19699
"5956",3,26717,19738
"5957",3,76697,19787
"5958",3,20039,19988
"5959",3,49091,20422
"5960",3,49191,20488
"5961",3,66341,20590
"5962",3,49677,20799
"5963",3,33360,20988
"5964",3,49978,20998
"5965",3,13636,20998
"5966",3,59434,21093
"5967",3,33123,21457
"5968",3,30748,21485
"5969",3,21766,21495
"5970",3,44524,21500
"5971",3,35936,22939
"5972",3,40345,22995
"5973",3,40914,23295
"5974",3,94547,23499
"5975",3,22903,23500
"5976",3,40053,23985
"5977",3,38974,23994
"5978",3,34657,24599
"5979",3,51764,24988
"5980",3,52506,24998
"5981",3,27919,25227
"5982",3,55359,25494
"5983",3,30854,25976
"5984",3,49786,25985
"5985",3,127404,25995
"5986",3,56061,26798
"5987",3,44576,26985
"5988",3,23970,26985
"5989",3,15167,27495
"5990",3,55745,27780
"5991",3,51522,27984
"5992",3,73785,27985
"5993",3,34552,27996
"5994",3,21173,28593
"5995",3,35925,28923
"5996",3,41300,28955
"5997",3,51808,28960
"5998",3,46113,28995
"5999",3,9774,28998
"6000",3,24102,28999
"6001",3,27745,29299
"6002",3,36424,29346
"6003",3,31288,29471
"6004",3,70793,29677
"6005",3,46491,29999
"6006",3,45884,30488
"6007",3,31087,30990
"6008",3,31735,30994
"6009",3,9284,31500
"6010",3,73458,31985
"6011",3,55084,31999
"6012",3,38361,32995
"6013",3,51119,34977
"6014",3,69650,36495
"6015",3,69918,36985
"6016",3,51422,36985
"6017",3,53201,36985
"6018",3,63156,36988
"6019",3,44800,37593
"6020",3,41446,37998
"6021",3,32365,38238
"6022",3,50217,38421
"6023",3,68792,41985
"6024",3,20853,41999
"6025",3,43731,42738
"6026",3,24244,47990
"6027",3,21165,48985
"6028",3,9000,49500
"6029",3,51231,6995
"6030",3,29017,7995
"6031",3,51003,7995
"6032",3,41417,9988
"6033",3,20573,9990
"6034",3,47017,10000
"6035",3,40548,10750
"6036",3,24270,10975
"6037",3,36438,10990
"6038",3,70594,10995
"6039",3,33192,10995
"6040",3,31066,10995
"6041",3,64047,11001
"6042",3,32437,11588
"6043",3,54785,11985
"6044",3,14878,11995
"6045",3,10853,11995
"6046",3,45780,12450
"6047",3,23510,12785
"6048",3,86209,12900
"6049",3,49116,12963
"6050",3,50835,12975
"6051",3,29127,12995
"6052",3,41394,13495
"6053",3,29010,13508
"6054",3,26047,13900
"6055",3,35807,13900
"6056",3,33120,13990
"6057",3,43644,13995
"6058",3,64752,13995
"6059",3,53000,13999
"6060",3,58110,14499
"6061",3,44041,14682
"6062",3,23303,14900
"6063",3,26931,14990
"6064",3,44291,14990
"6065",3,48338,14995
"6066",3,36663,14995
"6067",3,30723,15975
"6068",3,45301,15977
"6069",3,37201,15990
"6070",3,33794,15995
"6071",3,19610,15995
"6072",3,25043,15996
"6073",3,59034,16677
"6074",3,72093,16985
"6075",3,41853,16990
"6076",3,35896,16992
"6077",3,31399,16996
"6078",3,33499,16996
"6079",3,13694,17000
"6080",3,71370,17900
"6081",3,33962,17975
"6082",3,18101,17995
"6083",3,45021,17995
"6084",3,24671,17995
"6085",3,24811,17995
"6086",3,33305,17995
"6087",3,25711,18000
"6088",3,39883,18030
"6089",3,21497,18295
"6090",3,35520,18300
"6091",3,49099,18495
"6092",3,89563,18900
"6093",3,64856,18900
"6094",3,21638,18995
"6095",3,29748,18995
"6096",3,45180,18995
"6097",3,50495,18995
"6098",3,22011,19495
"6099",3,41726,19495
"6100",3,37022,19990
"6101",3,33577,19995
"6102",3,25131,19995
"6103",3,35689,19995
"6104",3,33930,19995
"6105",3,23726,19996
"6106",3,28303,19997
"6107",3,28182,20495
"6108",3,32103,20499
"6109",3,20250,20500
"6110",3,35412,20990
"6111",3,84343,20996
"6112",3,32646,20997
"6113",3,22700,21250
"6114",3,37486,21495
"6115",3,17895,21495
"6116",3,43298,21738
"6117",3,41033,21927
"6118",3,54918,22000
"6119",3,34111,22961
"6120",3,44060,22990
"6121",3,42929,23000
"6122",3,42214,23976
"6123",3,53051,24300
"6124",3,43956,24488
"6125",3,25430,24552
"6126",3,68136,24995
"6127",3,72554,24995
"6128",3,42675,24996
"6129",3,20690,25338
"6130",3,46334,25992
"6131",3,55000,28000
"6132",3,37526,28699
"6133",3,32162,29995
"6134",3,40076,30991
"6135",3,32759,31990
"6136",3,59800,31995
"6137",3,36959,33990
"6138",3,41585,34499
"6139",3,38775,34990
"6140",3,33125,34995
"6141",3,76630,35991
"6142",3,69666,37830
"6143",3,42696,39901
"6144",3,47286,39995
"6145",3,53578,39999
"6146",3,33709,41900
"6147",3,10016,44988
"6148",3,3000,51800
"6149",3,19382,6999
"6150",3,52972,9999
"6151",3,26356,33998
"6336",17,2e+05,2495
"6337",17,110052,2350
"6338",16,231237,3990
"6339",16,2,1999
"6340",15,188802,1495
"6341",15,203132,2475
"6342",15,160943,2500
"6343",15,156531,2544
"6344",15,142474,2995
"6345",14,123421,3490
"6346",14,104003,3999
"6347",14,67770,5750
"6348",13,241132,3492
"6349",13,105280,5998
"6350",13,189795,2199
"6351",13,120500,4900
"6352",13,173699,5995
"6353",12,118100,3495
"6354",12,153257,3899
"6355",12,169500,3995
"6356",12,146559,5450
"6357",12,141685,6235
"6358",12,71798,7988
"6359",12,50894,8310
"6360",12,183367,3495
"6361",12,130431,5400
"6362",12,67063,7988
"6363",11,132626,5599
"6364",11,116141,6444
"6365",11,102754,6990
"6366",11,95109,6995
"6367",11,91392,6998
"6368",11,90689,7500
"6369",11,88656,7599
"6370",11,107744,7995
"6371",11,131720,5495
"6372",11,136473,5495
"6373",11,116774,5977
"6374",11,100722,6999
"6375",11,89939,8988
"6376",11,62193,8988
"6377",11,71719,8990
"6378",11,149992,5495
"6379",10,151793,4995
"6380",10,131493,6988
"6381",10,110590,7499
"6382",10,145000,5800
"6383",10,107721,6488
"6384",10,81877,6900
"6385",10,97196,8988
"6386",10,90910,9800
"6387",10,177371,6995
"6388",10,172917,6995
"6389",9,124706,5600
"6390",9,138830,7990
"6391",9,97123,8190
"6392",9,51343,8799
"6393",9,146806,10455
"6394",9,152253,10998
"6395",9,126432,12900
"6396",9,83400,9985
"6397",9,105000,11900
"6398",9,40375,11988
"6399",9,110303,12944
"6400",9,172252,6995
"6401",8,182379,5199
"6402",8,135647,7488
"6403",8,89266,7995
"6404",8,95682,8490
"6405",8,117220,10999
"6406",8,84730,11900
"6407",8,61775,11979
"6408",8,62532,12349
"6409",7,86723,9288
"6410",7,116759,9387
"6411",7,139981,11099
"6412",7,77185,12299
"6413",7,121029,12995
"6414",7,55934,14648
"6415",7,91431,15995
"6416",7,52095,19500
"6417",7,75418,15600
"6418",7,53032,19000
"6419",7,126358,10499
"6420",7,142080,12495
"6421",7,34709,14998
"6422",6,175850,9990
"6423",6,99482,10499
"6424",6,46317,12900
"6425",6,96537,12988
"6426",6,40651,14995
"6427",6,33540,15000
"6428",6,26238,15900
"6429",6,92522,16499
"6430",6,82292,17893
"6431",6,102230,17900
"6432",6,49765,20498
"6433",6,24200,22000
"6434",6,58223,7995
"6435",6,80422,9977
"6436",6,53878,12900
"6437",6,133095,15695
"6438",6,78994,17800
"6439",6,144203,12995
"6440",5,134786,9888
"6441",5,96855,9988
"6442",5,95924,9993
"6443",5,97743,10988
"6444",5,44924,11990
"6445",5,55412,12598
"6446",5,45821,12996
"6447",5,72255,13295
"6448",5,51572,13490
"6449",5,90780,17986
"6450",5,86676,18965
"6451",5,72317,18998
"6452",5,64762,24995
"6453",5,53927,8495
"6454",5,78189,12900
"6455",5,46971,14891
"6456",5,57513,15900
"6457",5,58231,17998
"6458",5,8018,19998
"6459",4,60535,15995
"6460",4,38669,16998
"6461",4,31675,18488
"6462",4,16926,18900
"6463",4,36502,20495
"6464",4,16055,22900
"6465",4,58020,22994
"6466",4,47096,24444
"6467",4,55227,10995
"6468",4,41483,12400
"6469",4,37877,12573
"6470",4,39372,12900
"6471",4,46168,14400
"6472",4,87256,14995
"6473",4,79058,15900
"6474",4,60551,15990
"6475",4,54277,16998
"6476",4,42477,17900
"6477",4,57149,18888
"6478",4,34339,23221
"6479",3,29189,13795
"6480",3,49617,13990
"6481",3,34096,14990
"6482",3,19101,14990
"6483",3,29033,14998
"6484",3,36534,14998
"6485",3,15693,15900
"6486",3,35341,15994
"6487",3,80167,15998
"6488",3,4796,16488
"6489",3,24949,16495
"6490",3,58382,16588
"6491",3,30639,16998
"6492",3,42941,16998
"6493",3,35806,16998
"6494",3,35376,17485
"6495",3,28326,17590
"6496",3,23240,17990
"6497",3,17271,17995
"6498",3,46141,17998
"6499",3,31109,17998
"6500",3,15317,18494
"6501",3,35542,18988
"6502",3,40657,18990
"6503",3,44733,18998
"6504",3,30244,19995
"6505",3,32634,19998
"6506",3,35041,20414
"6507",3,35411,20590
"6508",3,8859,20738
"6509",3,32968,20998
"6510",3,32064,20999
"6511",3,24820,21887
"6512",3,34025,21888
"6513",3,8006,22998
"6514",3,43683,22999
"6515",3,24329,23988
"6516",3,42634,23988
"6517",3,49170,24999
"6518",3,65066,26421
"6519",3,41374,26599
"6520",3,43973,27699
"6521",3,37332,27985
"6522",3,45208,27988
"6523",3,37730,27988
"6524",3,35520,28190
"6525",3,49739,28988
"6526",3,36929,29990
"6527",3,16051,29998
"6528",3,39214,30995
"6529",3,49025,13900
"6530",3,24288,15995
"6531",3,34030,16995
"6532",3,40155,17995
"6533",3,28751,18900
"6534",3,32779,18995
"6535",3,38227,19870
"6536",3,16085,19990
"6537",3,29775,20996
"6538",3,48406,21900
"6539",3,15724,21905
"6540",3,27244,21989
"6541",3,27016,22944
"6542",3,35902,22995
"6543",3,82760,24999
"6544",3,12240,28900
"6545",3,38827,28995
"6546",3,43059,29600
"6547",3,39362,29895
"6548",3,33489,29997
"6549",3,31694,32995
"6550",3,25395,33995
"6551",3,25213,18000
"6552",2,43447,12695
"6553",2,19727,14794
"6554",2,25340,16126
"6555",2,1261,17990
"6556",2,40752,18988
"6557",2,50493,18998
"6558",2,8216,19995
"6559",2,40406,19999
"6560",2,29816,20996
"6561",2,23044,20998
"6562",2,10279,22477
"6563",2,13224,22738
"6564",2,31262,29900
"6565",2,46065,30598
"6566",2,26236,31990
"6567",2,24366,32998
"6568",2,28912,34998
"6569",2,24475,13922
"6570",2,38837,14900
"6571",2,24678,14900
"6572",2,12128,14977
"6573",2,8248,15800
"6574",2,11953,15800
"6575",2,24816,15900
"6576",2,24483,17895
"6577",2,29460,17900
"6578",2,12155,17976
"6579",2,28834,19900
"6580",2,13973,20900
"6581",2,10766,21995
"6582",2,9809,22800
"6583",2,16827,23922
"6584",2,53217,29988
"6585",2,48179,34995
"6586",2,35179,34995
"6587",2,8574,35469
"6620",17,173524,6980
"6621",17,197000,3495
"6622",16,146849,5995
"6623",15,230796,4469
"6624",15,135374,5980
"6625",15,161138,14994
"6626",15,148526,4395
"6627",15,59916,24990
"6628",14,210520,2995
"6629",14,202605,3969
"6630",14,203607,4000
"6631",14,165401,6545
"6632",14,199328,6600
"6633",14,149661,7977
"6634",14,118481,8000
"6635",14,152185,8395
"6636",14,64563,8988
"6637",14,92209,14988
"6638",14,228280,4799
"6639",14,157000,4999
"6640",14,93062,5000
"6641",14,182503,5140
"6642",14,162819,6490
"6643",14,142654,6887
"6644",14,166260,7900
"6645",14,128417,7988
"6646",13,185067,6995
"6647",13,59485,9688
"6648",13,85219,11999
"6649",13,156742,4995
"6650",13,216698,5577
"6651",13,192369,6888
"6652",13,195327,6991
"6653",13,206766,7200
"6654",13,154673,8999
"6655",13,63036,9988
"6656",13,153919,6495
"6657",13,183272,7995
"6658",12,246132,9500
"6659",12,199734,16995
"6660",12,113084,23872
"6661",12,224000,4999
"6662",12,221877,5977
"6663",12,155343,8290
"6664",12,37908,11688
"6665",12,88186,13335
"6666",12,126254,14800
"6667",12,98866,14990
"6668",12,110556,14999
"6669",12,133000,17900
"6670",11,178000,11000
"6671",11,71440,11688
"6672",11,88513,13700
"6673",11,71667,13988
"6674",11,91011,19999
"6675",10,160904,7990
"6676",10,87618,8990
"6677",10,85018,11988
"6678",10,182283,12500
"6679",10,156217,13995
"6680",10,175264,14495
"6681",10,52336,15990
"6682",10,99702,17995
"6683",10,72851,19488
"6684",10,122265,19900
"6685",10,186433,19990
"6686",10,207968,6995
"6687",10,193511,7082
"6688",10,73297,11988
"6689",10,101172,13950
"6690",10,77851,16900
"6691",10,76590,16995
"6692",10,161246,16995
"6693",9,132300,9555
"6694",9,186632,12600
"6695",9,88700,12865
"6696",9,94922,14500
"6697",9,184098,14555
"6698",9,97345,14900
"6699",9,111606,14900
"6700",9,129467,15994
"6701",9,109815,16494
"6702",9,110271,17995
"6703",9,85464,18998
"6704",9,77909,20488
"6705",9,59568,21466
"6706",9,125677,21985
"6707",9,145000,25500
"6708",9,130737,8500
"6709",9,137487,8966
"6710",9,139641,8995
"6711",9,131691,9990
"6712",9,121327,9995
"6713",9,153555,11900
"6714",9,187822,11977
"6715",9,138016,11990
"6716",9,155238,12900
"6717",9,133795,12977
"6718",9,120368,12988
"6719",9,113737,14992
"6720",9,106263,18000
"6721",9,125352,18199
"6722",9,130781,18999
"6723",9,85580,20612
"6724",8,124768,9700
"6725",8,95552,13994
"6726",8,57979,24998
"6727",8,116856,30998
"6728",7,158570,10500
"6729",7,111390,11995
"6730",7,84586,12493
"6731",7,46838,12999
"6732",7,107923,14472
"6733",7,48457,15271
"6734",7,125183,17999
